Date,Open,High,Low,Close,Volume
07/10/2024,134.03,135.1,132.42,134.91,"248,978,594"
07/09/2024,130.35,133.82,128.65,131.38,"287,020,812"
07/08/2024,127.49,130.77,127.04,128.2,"237,677,297"
07/05/2024,127.38,128.85,125.68,125.83,"214,176,703"
07/03/2024,121.66,128.28,121.36,128.28,"215,748,984"
07/02/2024,121.13,123.41,121.03,122.67,"218,374,000"
07/01/2024,123.47,124.84,118.83,124.3,"284,885,500"
06/28/2024,124.58,127.71,122.75,123.54,"315,516,719"
06/27/2024,124.1,126.41,122.92,123.99,"252,571,703"
06/26/2024,126.13,128.12,122.6,126.4,"362,975,906"
06/25/2024,121.2,126.5,119.32,126.09,"425,787,500"
06/24/2024,123.24,124.46,118.04,118.11,"476,060,906"
06/21/2024,127.12,130.63,124.3,126.57,"655,484,688"
06/20/2024,139.8,140.76,129.52,130.78,"517,768,375"
06/18/2024,131.14,136.33,130.69,135.58,"294,335,094"
06/17/2024,132.99,133.73,129.58,130.98,"288,504,375"
06/14/2024,129.96,132.84,128.32,131.88,"309,320,375"
06/13/2024,129.39,129.8,127.16,129.61,"260,704,500"
06/15/2026,208.92,212.71,208.34,212.45,"149,936,703"
06/12/2026,204.86,207.07,203.44,205.19,"112,345,297"
06/11/2026,201.49,205.66,199.54,204.87,"158,643,203"
06/10/2026,204.43,207.22,199.92,200.42,"161,746,594"
06/09/2026,210.62,211.4,199.34,208.19,"180,962,500"
06/08/2026,210.18,210.47,206.0,208.64,"138,372,797"
06/05/2026,214.53,214.87,204.33,205.1,"219,655,500"
06/04/2026,213.91,221.6,210.97,218.66,"169,022,203"
06/03/2026,221.72,222.82,214.51,214.75,"160,907,016"
06/02/2026,227.18,232.28,221.35,222.82,"193,362,891"
06/01/2026,215.73,224.87,215.7,224.36,"212,850,703"
05/29/2026,214.58,217.86,211.13,211.14,"289,410,594"
05/28/2026,211.28,215.52,211.22,214.25,"143,996,000"
05/27/2026,214.12,214.15,208.78,212.6,"167,601,203"
05/26/2026,216.54,218.18,212.0,214.86,"187,202,594"
05/22/2026,220.9,221.01,214.8,215.33,"169,275,703"
05/21/2026,222.29,227.4,217.93,219.51,"203,381,797"
05/20/2026,223.18,226.13,220.5,223.47,"184,201,594"
05/19/2026,219.62,224.48,217.91,220.61,"140,948,188"
05/18/2026,229.87,230.0,218.37,222.32,"146,280,891"
05/15/2026,229.76,231.5,224.24,225.32,"180,977,594"
05/14/2026,229.85,236.54,229.3,235.74,"180,782,891"
05/13/2026,224.93,227.84,221.57,225.83,"150,405,406"
05/12/2026,218.55,223.75,214.92,220.78,"159,176,609"
05/11/2026,214.04,222.3,213.89,219.44,"160,685,797"
05/08/2026,213.03,217.8,212.89,215.2,"136,421,406"
05/07/2026,208.34,214.2,206.5,211.5,"168,307,906"
05/06/2026,199.89,208.27,198.61,207.83,"188,362,797"
05/05/2026,199.3,200.24,196.03,196.5,"113,406,602"
05/04/2026,199.5,201.73,194.74,198.48,"125,368,094"
05/01/2026,201.28,203.0,197.12,198.45,"128,647,000"
04/30/2026,209.93,210.3,198.7,199.57,"225,239,203"
04/29/2026,212.7,212.72,207.58,209.25,"123,711,797"
04/28/2026,209.49,214.73,208.2,213.17,"180,275,391"
04/27/2026,209.65,216.83,207.38,216.61,"187,172,406"
04/24/2026,199.96,210.95,199.81,208.27,"214,134,406"
04/23/2026,202.46,203.83,197.22,199.64,"113,561,797"
04/22/2026,200.99,202.5,199.0,202.5,"107,501,000"
04/21/2026,202.13,202.75,199.0,199.88,"107,945,297"
04/20/2026,199.98,202.17,197.84,202.06,"119,381,398"
04/17/2026,199.9,201.7,199.27,201.68,"160,324,406"
04/16/2026,197.43,199.85,195.81,198.35,"134,012,891"
04/15/2026,196.54,200.4,195.74,198.87,"185,338,406"
04/14/2026,190.84,196.51,190.77,196.51,"161,307,016"
04/13/2026,186.03,189.66,185.74,189.31,"133,648,203"
04/10/2026,184.31,190.0,184.3,188.63,"160,459,500"
04/09/2026,181.84,184.08,180.62,183.91,"116,428,492"
04/08/2026,184.5,185.26,180.3,182.08,"147,732,703"
04/07/2026,175.73,178.23,173.66,178.1,"132,534,891"
04/06/2026,177.16,177.79,175.76,177.64,"107,564,305"
04/02/2026,172.18,177.49,171.37,177.39,"143,143,203"
04/01/2026,176.0,177.37,174.75,175.75,"168,132,000"
03/31/2026,166.97,174.62,166.96,174.4,"226,181,297"
03/30/2026,168.78,169.45,164.27,165.17,"185,627,016"
03/27/2026,170.0,170.97,167.01,167.52,"196,212,703"
03/26/2026,176.07,176.51,171.14,171.24,"186,152,188"
03/25/2026,177.1,181.22,176.85,178.68,"162,602,094"
03/24/2026,174.83,176.22,173.98,175.2,"147,667,812"
03/23/2026,177.26,178.37,174.76,175.64,"182,836,297"
03/20/2026,178.0,178.26,171.72,172.7,"241,323,500"
03/19/2026,178.01,179.98,175.79,178.56,"170,968,500"
03/18/2026,182.48,183.38,180.33,180.4,"156,683,109"
03/17/2026,185.06,185.4,181.68,181.93,"182,497,797"
03/16/2026,182.97,188.88,181.41,183.22,"217,307,391"
03/13/2026,184.92,186.09,179.94,180.25,"160,988,406"
03/12/2026,184.05,184.94,181.75,183.14,"155,762,703"
03/11/2026,185.91,187.62,184.45,186.03,"145,280,406"
03/10/2026,182.4,186.44,182.01,184.77,"179,118,500"
03/09/2026,176.83,182.91,175.56,182.65,"177,213,594"
03/06/2026,179.84,182.76,176.82,177.82,"189,021,906"
03/05/2026,181.17,184.06,177.88,183.34,"198,779,703"
03/04/2026,180.44,184.7,180.06,183.04,"177,731,203"
03/03/2026,178.49,180.9,176.92,180.05,"178,099,391"
03/02/2026,175.01,183.46,174.64,182.48,"209,095,297"
02/27/2026,181.25,182.59,176.38,177.19,"311,636,500"
02/26/2026,194.27,194.29,184.32,184.89,"360,807,906"
02/25/2026,194.45,197.63,193.79,195.56,"250,637,109"
02/24/2026,191.49,193.77,187.4,192.85,"175,123,594"
02/23/2026,191.4,193.95,189.58,191.55,"171,584,797"
