Date,Open,High,Low,Close,Volume
09/16/2024,473.19,473.86,469.89,473.24,"22,585,600"
09/13/2024,472.48,476.53,472.25,475.34,"29,111,850"
09/12/2024,468.65,474.04,466.85,473.22,"40,175,461"
09/11/2024,459.91,469.37,451.28,468.62,"57,842,992"
09/10/2024,456.24,459.17,452.23,458.66,"29,680,320"
09/09/2024,453.06,455.46,449.82,454.46,"32,981,172"
09/06/2024,460.33,461.22,448.19,448.69,"50,624,391"
09/05/2024,458.97,465.36,457.94,461.04,"34,452,391"
09/04/2024,458.67,464.45,457.73,460.61,"32,505,100"
09/03/2024,473.2,473.33,459.41,461.81,"44,834,700"
08/30/2024,475.04,476.9,470.51,476.27,"33,466,469"
08/29/2024,473.28,477.93,469.37,470.66,"41,081,473"
08/28/2024,476.29,477.02,467.89,471.35,"37,372,441"
08/27/2024,473.69,477.84,471.71,476.76,"27,510,000"
08/26/2024,479.45,480.38,473.24,475.34,"27,452,641"
08/23/2024,479.24,482.74,475.28,480.0,"36,061,512"
08/22/2024,484.84,485.54,473.81,474.85,"37,739,578"
08/21/2024,481.05,484.37,479.32,482.5,"25,658,789"
08/20/2024,480.35,482.94,478.55,480.26,"29,209,340"
08/19/2024,475.17,481.31,473.37,481.27,"23,737,670"
08/16/2024,472.62,476.41,471.65,475.03,"38,383,621"
08/15/2024,468.76,474.82,468.38,474.42,"38,280,566"
08/14/2024,463.51,465.11,458.4,462.73,"34,733,754"
08/13/2024,455.82,462.85,455.68,462.58,"40,084,461"
08/12/2024,451.39,454.37,448.55,451.38,"27,795,010"
08/09/2024,446.74,452.06,445.61,450.41,"33,573,980"
08/08/2024,441.06,448.99,437.15,448.07,"47,890,070"
08/07/2024,446.49,449.0,434.37,434.77,"54,929,160"
08/06/2024,437.23,447.07,434.56,439.53,"63,164,434"
08/05/2024,424.71,442.29,423.45,435.37,"87,483,445"
08/02/2024,450.89,453.57,444.47,448.75,"66,323,242"
08/01/2024,471.76,475.55,455.98,459.66,"56,653,898"
07/31/2024,467.87,472.79,466.41,471.07,"44,552,129"
07/30/2024,465.85,466.56,454.15,457.53,"41,317,207"
07/29/2024,465.71,467.91,461.62,463.9,"28,218,480"
07/26/2024,462.65,465.93,459.77,462.97,"39,992,129"
07/25/2024,463.72,467.94,455.63,458.27,"59,256,762"
07/24/2024,473.82,474.19,462.51,463.38,"58,818,633"
07/23/2024,481.41,484.43,480.14,480.62,"23,282,449"
07/22/2024,481.16,483.35,477.71,482.32,"40,300,000"
07/19/2024,479.15,481.69,473.94,475.24,"42,042,859"
07/18/2024,485.53,485.71,476.27,479.49,"49,347,359"
07/17/2024,488.28,488.8,481.7,481.77,"56,268,770"
07/16/2024,497.62,498.44,493.15,496.34,"25,950,619"
07/15/2024,496.61,501.01,494.09,496.15,"31,151,391"
07/12/2024,492.51,499.62,492.04,494.82,"37,109,398"
07/11/2024,503.07,503.28,490.73,491.93,"49,966,594"
07/10/2024,499.71,503.52,498.39,502.96,"28,046,900"
07/09/2024,498.87,500.0,496.24,497.77,"25,701,250"
07/08/2024,496.53,497.9,495.5,497.34,"22,109,420"
07/05/2024,491.89,496.6,491.59,496.16,"28,495,939"
07/03/2024,486.22,491.17,486.22,491.04,"18,064,881"
07/02/2024,480.41,487.04,480.28,486.98,"26,723,561"
07/01/2024,480.04,482.49,476.26,481.92,"24,898,340"
06/28/2024,482.41,487.2,478.46,479.11,"34,881,578"
06/27/2024,480.12,483.1,479.3,481.61,"26,222,141"
06/26/2024,478.55,480.92,478.13,480.37,"22,737,109"
06/25/2024,476.07,479.68,475.12,479.38,"29,250,211"
06/24/2024,478.18,479.93,473.82,473.96,"37,750,969"
06/21/2024,481.19,482.54,478.67,480.18,"39,432,910"
06/20/2024,486.42,486.84,479.62,481.47,"33,918,680"
06/18/2024,485.01,485.9,483.43,485.21,"24,438,570"
06/17/2024,479.46,486.86,478.14,485.06,"37,054,500"
06/14/2024,476.52,479.26,476.05,479.19,"23,372,619"
06/13/2024,477.72,478.39,474.42,476.72,"25,859,010"
06/15/2026,738.1,744.76,737.38,744.0,"46,710,219"
06/12/2026,717.61,724.01,711.28,721.34,"51,236,020"
06/11/2026,699.29,718.37,695.0,717.12,"71,798,867"
06/10/2026,701.66,711.28,692.93,693.69,"65,334,281"
06/09/2026,722.98,725.66,686.37,707.83,"91,932,172"
06/08/2026,717.81,723.03,713.07,716.07,"47,401,449"
06/05/2026,730.06,731.69,704.32,705.06,"99,606,570"
06/04/2026,735.48,743.5,732.62,740.61,"40,782,578"
06/03/2026,747.31,748.65,741.01,744.21,"40,270,199"
06/02/2026,742.4,746.44,739.23,746.16,"30,085,240"
06/01/2026,737.04,745.65,735.99,742.74,"33,890,559"
05/29/2026,737.84,741.63,735.25,738.31,"37,541,672"
05/28/2026,729.73,736.6,726.41,735.6,"32,839,949"
05/27/2026,732.96,733.32,725.44,729.45,"35,148,672"
05/26/2026,725.96,731.17,724.16,730.28,"34,254,688"
05/22/2026,718.07,722.12,715.95,717.54,"33,118,578"
05/21/2026,708.99,717.12,706.77,714.51,"36,415,359"
05/20/2026,705.29,713.15,703.79,713.15,"36,779,219"
05/19/2026,699.81,706.49,695.25,701.53,"46,827,527"
05/18/2026,711.54,712.07,698.85,705.88,"49,834,551"
05/15/2026,710.14,715.13,705.55,708.93,"51,792,660"
05/14/2026,714.62,722.03,714.22,719.79,"33,327,551"
05/13/2026,709.96,716.65,704.83,714.71,"40,012,527"
05/12/2026,708.22,710.18,696.64,707.24,"45,873,008"
05/11/2026,710.36,714.59,708.91,713.29,"36,019,152"
05/08/2026,699.92,711.23,699.5,711.23,"44,320,422"
05/07/2026,696.58,701.24,691.77,694.94,"43,779,090"
05/06/2026,687.78,695.93,686.48,695.77,"38,778,488"
05/05/2026,677.96,682.77,677.51,681.61,"37,101,059"
05/04/2026,674.66,676.73,668.9,672.88,"34,541,992"
05/01/2026,669.16,675.97,668.8,674.15,"39,172,609"
04/30/2026,665.35,668.9,657.56,667.74,"40,622,230"
04/29/2026,658.63,661.72,656.59,661.57,"31,724,859"
04/28/2026,657.41,659.64,653.81,657.55,"34,147,922"
04/27/2026,663.4,664.43,660.69,664.23,"32,717,029"
04/24/2026,658.51,664.51,656.53,663.88,"45,563,047"
04/23/2026,653.55,656.92,645.52,651.42,"40,099,832"
04/22/2026,650.15,655.33,648.52,655.11,"37,368,398"
04/21/2026,648.41,650.2,642.21,644.33,"39,580,520"
04/20/2026,648.04,648.76,642.52,646.79,"37,138,512"
04/17/2026,645.59,650.0,644.07,648.85,"53,488,871"
04/16/2026,639.21,642.18,635.26,640.47,"42,320,578"
04/15/2026,629.08,637.83,628.2,637.4,"50,102,391"
04/14/2026,620.22,628.6,620.1,628.6,"49,921,078"
04/13/2026,609.48,626.74,608.11,617.39,"32,972,109"
04/10/2026,611.84,613.67,609.58,611.07,"34,038,527"
04/09/2026,605.93,610.5,603.03,610.19,"37,837,539"
04/08/2026,608.71,609.9,602.12,606.09,"63,086,000"
04/07/2026,585.64,588.98,578.4,588.59,"49,948,199"
04/06/2026,586.23,590.61,584.69,588.5,"35,108,500"
04/02/2026,573.97,586.05,571.92,584.98,"50,941,711"
04/01/2026,581.48,587.74,580.42,584.31,"79,435,125"
03/31/2026,564.29,578.64,564.21,577.18,"95,878,000"
03/30/2026,567.38,568.05,555.6,558.28,"70,602,625"
03/27/2026,570.81,571.02,561.57,562.58,"82,702,242"
03/26/2026,582.6,584.63,573.43,573.79,"81,492,117"
